[Latitude],[Longitude],[Value]
68.00,-172.12,0.50
68.00,-172.13,0.50
68.28,-172.38,0.50
68.58,-172.62,0.50
68.82,-172.89,0.50
68.88,-173.00,0.50
68.88,-173.23,0.50
68.77,-173.59,0.50
68.64,-173.96,0.50
68.64,-174.00,0.50
68.62,-174.34,0.50
68.61,-174.71,0.50
68.61,-175.00,0.50
68.61,-175.08,0.50
68.63,-175.45,0.50
68.71,-175.81,0.50
68.81,-176.00,0.50
68.97,-176.07,0.50
69.00,-176.09,0.50
69.25,-176.31,0.50
69.52,-176.56,0.50
69.79,-176.82,0.50
69.97,-177.00,0.50
70.00,-177.04,0.50
70.05,-177.04,0.50
70.41,-177.04,0.50
70.81,-177.04,0.50
71.00,-177.01,0.50
71.01,-177.00,0.50
71.02,-176.83,0.50
71.01,-176.43,0.50
71.01,-176.07,0.50
71.02,-176.00,0.50
71.22,-175.80,0.50
71.48,-175.53,0.50
71.74,-175.26,0.50
72.00,-175.00,0.50
72.00,-175.00,0.50

71.12,-91.00,0.50
71.12,-90.75,0.50
71.12,-90.50,0.50
71.11,-90.26,0.50
71.07,-90.02,0.50
71.07,-90.00,0.50
71.00,-89.85,0.50
70.96,-89.85,0.50
70.73,-89.85,0.50
70.44,-89.85,0.50
70.17,-89.85,0.50
70.00,-89.89,0.50
69.97,-89.93,0.50
69.96,-90.00,0.50
70.00,-90.09,0.50
70.06,-90.14,0.50
70.23,-90.32,0.50
70.41,-90.49,0.50
70.58,-90.67,0.50
70.75,-90.84,0.50
70.91,-91.00,0.50
70.93,-91.02,0.50
71.00,-91.09,0.50
71.12,-91.00,0.50

69.04,-58.00,0.50
69.02,-57.90,0.50
69.00,-57.90,0.50
68.98,-57.92,0.50
68.92,-57.97,0.50
68.90,-58.00,0.50
68.91,-58.02,0.50
68.95,-58.08,0.50
69.00,-58.13,0.50
69.00,-58.13,0.50
69.03,-58.11,0.50
69.04,-58.00,0.50

68.18,-81.00,0.50
68.18,-80.73,0.50
68.18,-80.48,0.50
68.18,-80.22,0.50
68.18,-80.00,0.50
68.17,-79.97,0.50
68.05,-79.67,0.50
68.00,-79.65,0.50
67.95,-79.76,0.50
67.88,-80.00,0.50
67.87,-80.04,0.50
67.86,-80.30,0.50
67.86,-80.56,0.50
67.86,-80.82,0.50
67.86,-81.00,0.50
67.93,-81.04,0.50
68.00,-81.05,0.50
68.18,-81.00,0.50

67.35,-79.00,0.50
67.34,-78.72,0.50
67.30,-78.46,0.50
67.22,-78.21,0.50
67.12,-78.00,0.50
67.10,-77.97,0.50
67.00,-77.88,0.50
66.89,-77.88,0.50
66.62,-77.88,0.50
66.34,-77.88,0.50
66.07,-77.88,0.50
66.00,-77.89,0.50
65.94,-78.00,0.50
65.99,-78.04,0.50
66.00,-78.06,0.50
66.18,-78.23,0.50
66.36,-78.42,0.50
66.55,-78.61,0.50
66.74,-78.80,0.50
66.92,-78.98,0.50
66.94,-79.00,0.50
67.00,-79.12,0.50
67.08,-79.12,0.50
67.35,-79.00,0.50

67.04,-75.00,0.50
67.01,-74.94,0.50
67.00,-74.94,0.50
66.97,-74.96,0.50
66.94,-75.00,0.50
66.94,-75.00,0.50
66.95,-75.05,0.50
66.99,-75.09,0.50
67.00,-75.12,0.50
67.01,-75.12,0.50
67.03,-75.09,0.50
67.04,-75.00,0.50

65.28,-170.00,0.50
65.15,-169.71,0.50
65.00,-169.66,0.50
65.00,-169.66,0.50
64.82,-169.81,0.50
64.68,-169.97,0.50
64.67,-170.00,0.50
64.77,-170.12,0.50
64.97,-170.26,0.50
65.00,-170.28,0.50
65.13,-170.26,0.50
65.28,-170.00,0.50

65.08,-12.00,0.50
65.05,-11.79,0.50
65.02,-11.70,0.50
65.00,-11.70,0.50
64.98,-11.74,0.50
64.93,-11.86,0.50
64.89,-11.98,0.50
64.89,-12.00,0.50
64.94,-12.08,0.50
65.00,-12.14,0.50
65.02,-12.14,0.50
65.08,-12.00,0.50

64.28,-171.00,0.50
64.14,-170.72,0.50
64.00,-170.68,0.50
63.99,-170.68,0.50
63.80,-170.83,0.50
63.67,-170.99,0.50
63.67,-171.00,0.50
63.77,-171.13,0.50
63.98,-171.27,0.50
64.00,-171.29,0.50
64.13,-171.26,0.50
64.28,-171.00,0.50

63.06,-81.00,0.50
63.02,-80.94,0.50
63.00,-80.94,0.50
62.98,-80.95,0.50
62.92,-80.98,0.50
62.88,-81.00,0.50
62.88,-81.00,0.50
62.92,-81.02,0.50
62.98,-81.05,0.50
63.00,-81.06,0.50
63.02,-81.06,0.50
63.06,-81.00,0.50

62.04,-67.00,0.50
62.00,-66.88,0.50
61.89,-66.76,0.50
61.68,-66.55,0.50
61.48,-66.35,0.50
61.27,-66.14,0.50
61.12,-66.00,0.50
61.06,-65.91,0.50
61.00,-65.89,0.50
60.89,-66.00,0.50
60.85,-66.04,0.50
60.64,-66.24,0.50
60.44,-66.45,0.50
60.23,-66.65,0.50
60.02,-66.86,0.50
60.00,-66.88,0.50
59.88,-67.00,0.50
59.88,-67.07,0.50
59.88,-67.36,0.50
59.88,-67.69,0.50
59.88,-67.97,0.50
59.88,-68.00,0.50
60.00,-68.13,0.50
60.06,-68.20,0.50
60.25,-68.41,0.50
60.45,-68.61,0.50
60.65,-68.81,0.50
60.87,-69.00,0.50
60.89,-69.02,0.50
61.00,-69.06,0.50
61.12,-69.00,0.50
61.12,-68.97,0.50
61.12,-68.68,0.50
61.12,-68.36,0.50
61.12,-68.07,0.50
61.12,-68.00,0.50
61.24,-67.85,0.50
61.46,-67.65,0.50
61.70,-67.46,0.50
61.91,-67.25,0.50
62.00,-67.12,0.50
62.04,-67.00,0.50

62.05,-64.00,0.50
62.00,-63.94,0.50
61.83,-63.75,0.50
61.59,-63.52,0.50
61.34,-63.30,0.50
61.11,-63.06,0.50
61.07,-63.00,0.50
61.02,-62.74,0.50
61.00,-62.70,0.50
60.83,-62.48,0.50
60.57,-62.25,0.50
60.36,-62.00,0.50
60.36,-62.00,0.50
60.28,-61.68,0.50
60.25,-61.33,0.50
60.14,-61.02,0.50
60.12,-61.00,0.50
60.00,-60.92,0.50
59.89,-60.81,0.50
59.66,-60.58,0.50
59.43,-60.34,0.50
59.19,-60.10,0.50
59.08,-60.00,0.50
59.00,-59.95,0.50
58.92,-59.92,0.50
58.59,-59.89,0.50
58.25,-59.89,0.50
58.00,-59.89,0.50
57.92,-59.87,0.50
57.60,-59.73,0.50
57.28,-59.61,0.50
57.00,-59.61,0.50
56.97,-59.63,0.50
56.89,-59.97,0.50
56.89,-60.00,0.50
57.00,-60.16,0.50
57.07,-60.24,0.50
57.30,-60.48,0.50
57.53,-60.72,0.50
57.77,-60.94,0.50
57.84,-61.00,0.50
58.00,-61.08,0.50
58.05,-61.12,0.50
58.30,-61.34,0.50
58.54,-61.57,0.50
58.76,-61.82,0.50
58.92,-62.00,0.50
58.97,-62.08,0.50
59.00,-62.12,0.50
59.19,-62.33,0.50
59.42,-62.57,0.50
59.66,-62.80,0.50
59.88,-63.00,0.50
59.91,-63.02,0.50
60.00,-63.09,0.50
60.16,-63.23,0.50
60.40,-63.47,0.50
60.63,-63.70,0.50
60.86,-63.94,0.50
60.91,-64.00,0.50
61.00,-64.11,0.50
61.09,-64.11,0.50
61.42,-64.11,0.50
61.79,-64.11,0.50
62.00,-64.10,0.50
62.05,-64.00,0.50

61.05,-87.00,0.50
61.00,-86.95,0.50
60.73,-86.92,0.50
60.39,-86.90,0.50
60.06,-86.89,0.50
60.00,-86.89,0.50
59.72,-86.89,0.50
59.38,-86.89,0.50
59.04,-86.89,0.50
59.00,-86.89,0.50
58.71,-86.89,0.50
58.37,-86.89,0.50
58.03,-86.89,0.50
58.00,-86.88,0.50
57.73,-86.71,0.50
57.50,-86.46,0.50
57.29,-86.20,0.50
57.12,-86.00,0.50
57.07,-85.95,0.50
57.00,-85.88,0.50
56.88,-86.00,0.50
56.88,-86.08,0.50
56.88,-86.42,0.50
56.88,-86.76,0.50
56.94,-87.00,0.50
56.98,-87.08,0.50
57.00,-87.12,0.50
57.20,-87.34,0.50
57.46,-87.56,0.50
57.72,-87.78,0.50
57.88,-88.00,0.50
57.91,-88.05,0.50
57.94,-88.39,0.50
57.91,-88.74,0.50
57.94,-89.00,0.50
57.97,-89.07,0.50
