-75.17,-144.00,498
-75.26,-146.00,498
-75.25,-148.00,498
-75.28,-150.00,498
-75.28,-152.00,498
-75.26,-154.00,498
-75.22,-156.00,498
-75.16,-158.00,498
-75.08,-160.00,498
-75.00,-161.55,498
-74.89,-163.00,498
-74.70,-165.00,498
-74.49,-167.00,498
-74.26,-169.00,498
-74.00,-170.90,498
-73.78,-172.00,498
-73.57,-173.00,498
-73.33,-174.00,498
-73.07,-175.00,498
-72.77,-176.00,498
-72.43,-177.00,498
-72.03,-178.00,498
-71.54,-179.00,498
-71.05,180.00,498
-70.49,179.00,498
-70.00,178.20,498
-69.09,177.00,498
-68.00,176.19,498
-67.00,175.56,498
-66.26,175.00,498
-65.09,174.00,498
-64.02,173.00,498
-63.00,172.11,498
-62.00,171.21,498
-61.02,170.00,498
-60.40,169.00,498
-60.00,168.26,498
-59.52,167.00,498
-59.37,166.00,498
-59.39,165.00,498
-59.55,164.00,498
-59.82,163.00,498
-60.00,162.40,498
-60.39,161.00,498
-60.66,160.00,498
-60.92,159.00,498
-61.18,158.00,498
-61.41,157.00,498
-61.60,156.00,498
-61.77,155.00,498
-61.93,154.00,498
-62.10,153.00,498
-62.26,152.00,498
-62.41,151.00,498
-62.55,150.00,498
-62.68,149.00,498
-62.81,148.00,498
-62.94,147.00,498
-63.04,146.00,498
-63.12,145.00,498
-63.21,144.00,498
-63.29,143.00,498
-63.36,142.00,498
-63.43,141.00,498
-63.48,140.00,498
-63.51,139.00,498
-63.54,138.00,498
-63.57,137.00,498
-63.57,136.00,498
-63.55,135.00,498
-63.50,134.00,498
-63.40,133.00,498
-63.24,132.00,498
-63.02,131.00,498
-62.78,130.00,498
-62.46,129.00,498
-62.05,128.00,498
-61.68,127.00,498
-61.28,126.00,498
-61.00,125.39,498
-60.45,124.00,498
-60.01,123.00,498
-59.62,122.00,498
-59.24,121.00,498
-59.00,120.33,498
-58.57,119.00,498
-58.28,118.00,498
-58.00,117.01,498
-57.72,116.00,498
-57.39,115.00,498
-57.00,114.03,498
-56.62,113.00,498
-56.21,112.00,498
-56.00,111.44,498
-55.63,110.00,498
-55.39,109.00,498
-55.17,108.00,498
-55.00,107.25,498
-54.76,106.00,498
-54.62,105.00,498
-54.51,104.00,498
-54.44,103.00,498
-54.42,102.00,498
-54.40,101.00,498
-54.46,100.00,498
-54.71,99.00,498
-55.00,98.30,498
-55.75,97.00,498
-56.36,96.00,498
-56.81,95.00,498
-57.00,94.38,498
-57.26,93.00,498
-57.34,92.00,498
-57.41,91.00,498
-57.54,90.00,498
-57.71,89.00,498
-57.93,88.00,498
-58.19,87.00,498
-58.45,86.00,498
-58.68,85.00,498
-58.89,84.00,498
-59.08,83.00,498
-59.23,82.00,498
-59.35,81.00,498
-59.48,80.00,498
-59.63,79.00,498
-59.78,78.00,498
-59.93,77.00,498
-60.08,76.00,498
-60.22,75.00,498
-60.36,74.00,498
-60.49,73.00,498
-60.59,72.00,498
-60.68,71.00,498
-60.74,70.00,498
-60.78,69.00,498
-60.84,68.00,498
-60.93,67.00,498
-61.00,66.30,498
-61.15,65.00,498
-61.26,64.00,498
-61.39,63.00,498
-61.53,62.00,498
-61.68,61.00,498
-61.83,60.00,498
-61.97,59.00,498
-62.09,58.00,498
-62.19,57.00,498
-62.27,56.00,498
-62.34,55.00,498
-62.41,54.00,498
-62.46,53.00,498
-62.49,52.00,498
-62.50,51.00,498
-62.50,50.00,498
